id,section,word,correctAnswer,wrong1,wrong2,wrong3,points,explanation
730,53,vehicle,乗り物,本物の,マッサージ,誠実な,1,Section 53 vocabulary
731,53,automobile,自動車,取り除く,方法,視力/光景,1,Section 53 vocabulary
732,53,aboard,乗って,広める,自動車,危険,1,Section 53 vocabulary
733,53,tiny,小さな,相互作用,政治の,〜だけれども,1,Section 53 vocabulary
734,53,minimize,最小限にする,健康な,構成する,非常に,1,Section 53 vocabulary
735,53,particle,粒子,探検,儀式,バレエ,1,Section 53 vocabulary
736,53,molecule,分子,効率的な,症状,確かに,1,Section 53 vocabulary
737,53,revive,復活させる,頬,召使い,天才,1,Section 53 vocabulary
738,53,amusement,娯楽,かなり,急速な,汚染,1,Section 53 vocabulary
739,53,refresh,元気づける,門,対処する,詳しく調べる,1,Section 53 vocabulary
740,53,resume,再開する,回転させる,企業の,いくぶん,1,Section 53 vocabulary
741,53,memory,記憶,珍しい,小説,好きで,1,Section 53 vocabulary
742,53,region,地域,山積み,同行する,逮捕する,1,Section 53 vocabulary
743,53,district,地区,避難所,影響,期待する,1,Section 53 vocabulary
744,53,sense,感覚/意味,方言,整える,危険,1,Section 53 vocabulary
745,53,sensible,分別のある,汗/汗をかく,すばらしい,一度,1,Section 53 vocabulary
746,53,nonsense,無意味なこと,事実,責任がある,哺乳類,1,Section 53 vocabulary
747,53,wire,針金,探偵,上回る,湿った,1,Section 53 vocabulary
748,53,float,浮く,冒険,適切な,影響,1,Section 53 vocabulary
749,53,drift,漂う,最新の/最も遅く,移動可能な,主題,1,Section 53 vocabulary
750,53,swing,揺れる,永久に,基本的な,器具/楽器,1,Section 53 vocabulary
751,54,direct,直接の,原因・引き起こす,軌道,近くの/近くに,1,Section 54 vocabulary
752,54,administer,管理する,輸出する,揺れる,一度,1,Section 54 vocabulary
753,54,supervise,監督する,ひそかに,地域社会/共同体,反応する,1,Section 54 vocabulary
754,54,panel,委員会,上がる,歴史,言及する,1,Section 54 vocabulary
755,54,intimate,親密な,社会の,起源,監督する,1,Section 54 vocabulary
756,54,oppose,反対する,ウイルス,喜劇,壊れやすい,1,Section 54 vocabulary
757,54,confront,直面する,発表する,免許,修理する,1,Section 54 vocabulary
758,54,counter,反論する,ジレンマ,終わり,行楽地,1,Section 54 vocabulary
759,54,reverse,逆にする,共感,避けられない,促進する,1,Section 54 vocabulary
760,54,rebel,反抗する,天井,変化,謙虚な,1,Section 54 vocabulary
761,54,revolt,反乱,極めて重要な,現代の,何もない,1,Section 54 vocabulary
762,54,vivid,鮮やかな,監督する,破裂する,ほのめかす,1,Section 54 vocabulary
763,54,familiar,よく知っている,酸,隠す・仮面,普通の,1,Section 54 vocabulary
764,54,tear,涙,混雑,建設する,扱う・治療する,1,Section 54 vocabulary
765,54,special,特別な,罰する,管理する,反応,1,Section 54 vocabulary
766,54,recall,思い出す,現在の,輸出する,不思議に思う,1,Section 54 vocabulary
767,54,sight,視力/光景,超自然の,ますます,言及する,1,Section 54 vocabulary
768,54,scope,範囲,鉄,民族の,（外国からの）移住/入国,1,Section 54 vocabulary
769,54,sphere,球体,理解,分析,愛らしい,1,Section 54 vocabulary
770,54,hemisphere,半球,文字通りに,裁判官,不安な,1,Section 54 vocabulary
771,54,remember,覚えている,元気づける,熱望して,個人的な,1,Section 54 vocabulary
772,54,remind,思い出させる,観察する/守る,非常に,支配的な,1,Section 54 vocabulary
773,54,token,しるし,理解,航海,泡,1,Section 54 vocabulary
774,54,unlikely,ありそうにない,時々,湿った,思い出させる,1,Section 54 vocabulary
775,54,moment,瞬間,次の,即座に,ほのめかす,1,Section 54 vocabulary
776,54,briefly,簡潔に,社会,歩き回る,あえて〜する,1,Section 54 vocabulary
777,54,temporary,一時的な,破裂する,遺伝の,悲劇的な,1,Section 54 vocabulary
778,55,countryside,田舎,合理的な,取り付ける,謙虚な,1,Section 55 vocabulary
779,55,landscape,風景,制限,インチ,超自然の,1,Section 55 vocabulary
780,55,scene,場面,何とかして,着実に,叫ぶ,1,Section 55 vocabulary
781,55,photograph,写真,固定観念,義務,一晩中,1,Section 55 vocabulary
782,55,public,公の/一般の人,打つ,伸ばす,言葉の,1,Section 55 vocabulary
783,55,private,個人的な,無限の,資金,機関,1,Section 55 vocabulary
784,55,supernatural,超自然の,考える,直面する,大人,1,Section 55 vocabulary
785,55,genuine,本物の,配列,特徴,接触,1,Section 55 vocabulary
786,55,authentic,本物の,危険,親戚,似ている,1,Section 55 vocabulary
787,55,imaginary,想像上の,誤解,思いつく,子孫,1,Section 55 vocabulary
788,55,fancy,空想する,和らげる,自信がある,浮く,1,Section 55 vocabulary
789,55,modern,現代の,驚かせる,謙虚な,請願,1,Section 55 vocabulary
790,55,sophisticated,洗練された,愛らしい,自然に,主題,1,Section 55 vocabulary
791,55,refine,磨き上げる,宣教師,消化する,正確な,1,Section 55 vocabulary
792,55,era,時代,一晩中,結びつき,必要な,1,Section 55 vocabulary
793,55,prominent,著名な,管理する,娯楽,独立した,1,Section 55 vocabulary
794,55,outstanding,優れた,管理する,ウイルス,遺伝子,1,Section 55 vocabulary
795,55,poet,詩人,周期,無限の,体,1,Section 55 vocabulary
796,55,feature,特徴,勇敢な,望ましい,和らげる,1,Section 55 vocabulary
797,55,trait,特徴,大多数,中心的な,雌の・女性の,1,Section 55 vocabulary
798,55,attribute,属性,認識,特定の,前提,1,Section 55 vocabulary
799,55,grant,与える,逃れる,特別な,個人的な,1,Section 55 vocabulary
800,55,mood,気分,思想,整える,ウイルス,1,Section 55 vocabulary
801,55,portray,描写する,挿絵,本物の,責任がある,1,Section 55 vocabulary
802,55,profile,横顔,思想,逆説,叫ぶ,1,Section 55 vocabulary
803,55,dominate,支配する,田舎,根,体,1,Section 55 vocabulary
804,55,colony,植民地,労働力,反論する,強調する,1,Section 55 vocabulary
805,55,lovely,愛らしい,わずかに,変化・差異,繊細な,1,Section 55 vocabulary
806,55,beauty,美しさ,伝える,費やす,捨てる,1,Section 55 vocabulary
807,55,grace,優雅さ,すりつぶす,体,〜もまたない,1,Section 55 vocabulary
808,55,magnificent,壮大な,商業の/CM,激しい,信用・功績,1,Section 55 vocabulary
809,56,technique,技術,暗黙の,次の,堅い,1,Section 56 vocabulary
810,56,secretly,ひそかに,直接の,日常的に,独占,1,Section 56 vocabulary
811,56,modification,変更,調査する,特徴,王国,1,Section 56 vocabulary
812,56,scandal,不祥事,結合する,合計,説明・口座,1,Section 56 vocabulary
813,56,rumor,うわさ,信号,運動,割り当てる,1,Section 56 vocabulary
814,56,imply,ほのめかす,変更,労働力,詳しく調べる,1,Section 56 vocabulary
815,56,implicit,暗黙の,言及する,体制,医療,1,Section 56 vocabulary
816,56,indication,兆候,自動車,均衡,冒険,1,Section 56 vocabulary
817,56,reliable,信頼できる,挿入する,計算する,合併する,1,Section 56 vocabulary
818,56,faith,信仰/信頼,好きで,節目,小道,1,Section 56 vocabulary
819,56,detective,探偵,医学の,必要な,即時の,1,Section 56 vocabulary
820,56,arrest,逮捕する,接触,壮大な,考える,1,Section 56 vocabulary
821,56,misunderstanding,誤解,その間に,問題,偏見,1,Section 56 vocabulary
822,57,fascinate,魅了する,公の/一般の人,形成する,候補者,1,Section 57 vocabulary
823,57,tempt,誘惑する,結論づける,型,住む,1,Section 57 vocabulary
824,57,educate,教育する,極めて重要な,強いる,修理する,1,Section 57 vocabulary
825,57,spiritual,精神的な,循環,従う,次の,1,Section 57 vocabulary
826,57,ritual,儀式,数え切れない,達成する,むしろ・かなり,1,Section 57 vocabulary
827,57,gathering,集まり,便利な,到着する,示す,1,Section 57 vocabulary
828,57,reception,歓迎会,インチ,認識する,考える,1,Section 57 vocabulary
829,57,attempt,試み,遺伝の,時代,視点,1,Section 57 vocabulary
830,57,trial,試験,支配する,企業の,開ける,1,Section 57 vocabulary
831,57,penalty,罰,泡,機能,準備する,1,Section 57 vocabulary
832,57,punish,罰する,集中する,決して〜ない,誠実な,1,Section 57 vocabulary
833,57,contact,接触,しみ,供給する,変える,1,Section 57 vocabulary
834,57,contribute,貢献する,指導力,示す,周期,1,Section 57 vocabulary
835,57,enormous,莫大な,犠牲・通行料,それにもかかわらず,取り組む,1,Section 57 vocabulary
836,57,close,閉じる,達成する,課題・挑戦,瞬間,1,Section 57 vocabulary
837,57,disclose,明らかにする,不思議に思う,修理する,移る,1,Section 57 vocabulary
838,57,enclose,同封する,永久に,肝臓,適切な,1,Section 57 vocabulary
839,57,sanctuary,聖域,風景,役に立つ,到着する,1,Section 57 vocabulary
840,57,rely,頼る,望ましい,記憶,機能,1,Section 57 vocabulary
841,57,resort,行楽地,知人,可能な,個人の/個人,1,Section 57 vocabulary
842,57,ease,和らげる,実行する,追加,個人の/個人,1,Section 57 vocabulary
843,57,relieve,和らげる,冒険,促す,発作,1,Section 57 vocabulary
844,57,sadness,悲しみ,体,瞑想,すばらしい,1,Section 57 vocabulary
845,57,desperate,必死の,支配する,喜劇,分子,1,Section 57 vocabulary
846,57,grief,深い悲しみ,信頼できる,熱望して,嫌がらせ,1,Section 57 vocabulary
847,57,reveal,明らかにする,大気,素早い,だます,1,Section 57 vocabulary
848,57,unlock,開ける,免疫のある,大気,ささいな,1,Section 57 vocabulary
849,57,incident,出来事,即座に,割合,部分的に,1,Section 57 vocabulary
850,57,accidentally,偶然に,認知症,写真,通過する,1,Section 57 vocabulary
851,57,fond,好きで,登録する,歓迎会,形づくる,1,Section 57 vocabulary
852,58,industry,産業,ささいな,健康,関係,1,Section 58 vocabulary
853,58,combine,結合する,明白な/質素な,ほのめかす,長寿,1,Section 58 vocabulary
854,58,assemble,組み立てる,偏見,定義する,ありそうにない,1,Section 58 vocabulary
855,58,minor,小さな,変える,遺伝の,怠る,1,Section 58 vocabulary
856,58,trivial,ささいな,人工の,成績/等級,資金,1,Section 58 vocabulary
857,58,patient,患者/忍耐強い,ウイルス,わずかに,進歩,1,Section 58 vocabulary
858,58,hybrid,混合の,住む,義務,敏感な,1,Section 58 vocabulary
859,58,prosperity,繁栄,提案する・示唆する,部分的な,機械,1,Section 58 vocabulary
860,58,mostly,たいてい,犠牲・通行料,勝利,あいまいな,1,Section 58 vocabulary
861,58,indeed,確かに,計算,生態系,機会,1,Section 58 vocabulary
862,58,central,中心的な,一時的な,器具/楽器,野菜,1,Section 58 vocabulary
863,58,inner,内側の,横切る,特徴,旅行する,1,Section 58 vocabulary
864,58,interior,内部,絶えず,探検,案内する/案内人,1,Section 58 vocabulary
865,58,maintain,維持する/主張する,選ぶ,隣接した,予期しない,1,Section 58 vocabulary
866,58,renew,更新する,泥,取り消す,横顔,1,Section 58 vocabulary
867,58,passion,情熱,影響,水素,香り,1,Section 58 vocabulary
868,58,pollution,汚染,小説,特徴,予備の/空いている,1,Section 58 vocabulary
869,58,accomplishment,達成,原因・引き起こす,予期しない,含む,1,Section 58 vocabulary
870,59,accomplish,成し遂げる,収穫する,小説,進化する,1,Section 59 vocabulary
871,59,progress,進歩,証拠,呼吸する,エンジン,1,Section 59 vocabulary
872,59,origin,起源,信用・功績,単に,特徴,1,Section 59 vocabulary
873,59,accelerate,加速する,無限の,インターネット,移行,1,Section 59 vocabulary
874,59,promote,促進する,一時的な,半球,人工の,1,Section 59 vocabulary
875,59,ancestor,祖先,気が進まない,休む・残り,循環,1,Section 59 vocabulary
876,59,unknown,未知の,鮮やかな,可能性,感情,1,Section 59 vocabulary
877,59,plain,明白な/質素な,接触,覚えている,記事,1,Section 59 vocabulary
878,59,eager,熱望して,難しい,洗練された,起源,1,Section 59 vocabulary
879,59,willing,進んで?する,前の,戻る,干渉する,1,Section 59 vocabulary
880,59,reluctant,気が進まない,通貨,思いつく,嫌う,1,Section 59 vocabulary
881,59,passion,情熱,地域,同行する,想像上の,1,Section 59 vocabulary
882,59,pollution,汚染,支配する,基盤,出発する,1,Section 59 vocabulary
883,59,humble,謙虚な,最新の/最も遅く,無意味なこと,概念,1,Section 59 vocabulary
884,59,modest,謙虚な,他の場所で,しるし,〜だけれども,1,Section 59 vocabulary
885,59,attain,達成する,完成させる,たいてい,危険な,1,Section 59 vocabulary
886,59,inner,内側の,瞑想,自信がある,囲む,1,Section 59 vocabulary
887,60,insurance,保険,燃料,想像する,不安な,1,Section 60 vocabulary
888,60,interpret,通訳する/解釈する,遺伝子,時代,順序,1,Section 60 vocabulary
889,60,convert,変える,期間,特別な,信仰/信頼,1,Section 60 vocabulary
890,60,standardize,標準化する,攻撃,直面する,誘惑する,1,Section 60 vocabulary
891,60,undoubtedly,疑いなく,消化する,その後,優雅さ,1,Section 60 vocabulary
892,60,positive,前向きな,詳細,害,罰,1,Section 60 vocabulary
893,60,negative,否定的な,教育する,企業の,臓器,1,Section 60 vocabulary
894,60,employment,雇用,傾く,誠実な,橋,1,Section 60 vocabulary
895,60,invest,投資する,信仰/信頼,気分,願望,1,Section 60 vocabulary
896,60,fund,資金,伝える,主要な,著者,1,Section 60 vocabulary
897,60,intention,意図,対応する,保護する,健康な,1,Section 60 vocabulary
898,60,influence,影響,種,言語の,誤った,1,Section 60 vocabulary
899,60,limitation,制限,運動,分配する,完成させる,1,Section 60 vocabulary
900,60,aspiration,願望,形づくる,主張する,人工の,1,Section 60 vocabulary
901,61,replace,取り替える,頼る,高度,騎士,1,Section 61 vocabulary
902,61,displace,取って代わる,移行,取引,選ぶ,1,Section 61 vocabulary
903,61,aspect,側面,均衡,調査する,干渉する,1,Section 61 vocabulary
904,61,agent,代理人,予期する,それにもかかわらず,いくぶん,1,Section 61 vocabulary
905,61,agency,機関,健康,無限に,公の/一般の人,1,Section 61 vocabulary
906,61,sufficient,十分な,誠実な,合併する,損害,1,Section 61 vocabulary
907,61,adequate,十分な,古代の,裕福な,危険な,1,Section 61 vocabulary
908,61,adjustment,調整,統計,次元,主要な,1,Section 61 vocabulary
909,61,subject,主題,瞬間,逃す,素早い,1,Section 61 vocabulary
910,61,transfer,移す,産業,隠す・仮面,性,1,Section 61 vocabulary
911,61,transition,移行,植民地,観察,職業,1,Section 61 vocabulary
912,61,artist,芸術家,超自然の,範囲,勇敢な,1,Section 61 vocabulary
913,61,statistic,統計値,不思議に思う,高価な,浅い,1,Section 61 vocabulary
914,61,economical,経済的な,広める,上向きに,犠牲,1,Section 61 vocabulary
915,61,economics,経済学,人口,生じる,主に,1,Section 61 vocabulary
916,62,infant,乳児,関係,商業の/CM,パジャマ,1,Section 62 vocabulary
917,62,feeding,食事を与えること,紹介する,広がる/広げる,由来する,1,Section 62 vocabulary
918,62,play,遊ぶ,回復する,大人,浮く,1,Section 62 vocabulary
919,62,practically,実際には,経済学,届ける,隠れる/隠す,1,Section 62 vocabulary
920,62,alike,似ている,小さな,飢え,地域社会/共同体,1,Section 62 vocabulary
921,62,similar,似ている,誤った,特徴,正確な,1,Section 62 vocabulary
922,62,ignore,無視する,コミュニケーション,風景,異なる,1,Section 62 vocabulary
923,62,neglect,怠る,優れた,苦闘する,高める,1,Section 62 vocabulary
924,62,ordinary,普通の,議会の,含む,球体,1,Section 62 vocabulary
925,62,detect,検出する,肥満,頼む,再開する,1,Section 62 vocabulary
926,62,complete,完成させる,取り消す,減らす,取って代わる,1,Section 62 vocabulary
927,62,account,説明・口座,端,技術,想像上の,1,Section 62 vocabulary
928,63,quality,質,写真,請願,身体の,1,Section 63 vocabulary
929,63,principle,原理,遊ぶ,候補者,避けられない,1,Section 63 vocabulary
930,63,agenda,議題,運動,避難所,加速する,1,Section 63 vocabulary
931,63,threat,脅威,費用,裁判官,代替案,1,Section 63 vocabulary
932,63,indicate,示す,隠す・仮面,公の/一般の人,成績/等級,1,Section 63 vocabulary
933,63,present,現在の,細い,衝動,避難所,1,Section 63 vocabulary
934,63,emerge,現れる,前提,変化,計画,1,Section 63 vocabulary
935,63,distinction,区別,微小な・分,特徴,効率的な,1,Section 63 vocabulary
936,63,difficult,難しい,発見する,むしろ・かなり,無意味なこと,1,Section 63 vocabulary
937,63,ethnic,民族の,よく知っている,義務,視点,1,Section 63 vocabulary
938,63,esteem,尊重,方言,免疫のある,焼く,1,Section 63 vocabulary
939,64,social,社会の,気分,燃料,反対の,1,Section 64 vocabulary
940,64,dominant,支配的な,想像上の,大学生,後方へ,1,Section 64 vocabulary
941,64,brilliant,すばらしい,同情,順序,暗黙の,1,Section 64 vocabulary
942,64,utterly,まったく,建設する,成績/等級,従う,1,Section 64 vocabulary
943,64,cruel,残酷な,十分な,ポケット,維持する,1,Section 64 vocabulary
944,64,congression,議会の,混雑,長さ,試み,1,Section 64 vocabulary
945,64,obligation,義務,硬直した,美しさ,円,1,Section 64 vocabulary
946,64,outside,外で/外の,資金,標準化する,雇用,1,Section 64 vocabulary
947,64,exit,出口,粒子,非常に,句,1,Section 64 vocabulary
948,64,confine,閉じ込める,おそらく,利益,逃れる,1,Section 64 vocabulary
949,64,emphasize,強調する,本質的に,財政の,同行する,1,Section 64 vocabulary
950,64,crowd,群衆,経済学,医療,かなり,1,Section 64 vocabulary
951,64,congestion,混雑,上がる,登録する,それにもかかわらず,1,Section 64 vocabulary
952,64,offer,提供する/申し出る,成し遂げる,侵入,行楽地,1,Section 64 vocabulary
953,65,highlight,強調する,むしろ・かなり,活動的な,誠実な,1,Section 65 vocabulary
954,65,underline,下線を引く,簡潔に,指導力,騒がしい,1,Section 65 vocabulary
955,65,stand,立つ,苦悩,信じる,問題,1,Section 65 vocabulary
956,65,quality,質,枕,確かに,移行,1,Section 65 vocabulary
957,65,scent,香り,従う,記憶,垂直の,1,Section 65 vocabulary
958,65,forward,前方へ/促進する,反応する,強調する,汚れ,1,Section 65 vocabulary
959,65,afterwards,その後,支持者,頻繁な,共通の,1,Section 65 vocabulary
960,65,behave,振る舞う,計画,不可欠な,特徴,1,Section 65 vocabulary
961,65,hide,隠れる/隠す,強調する,分ける,結合する,1,Section 65 vocabulary
962,65,imagine,想像する,素早い,蒸発する,ささやく,1,Section 65 vocabulary
963,65,grief,深い悲しみ,変形させる,保護,社会の,1,Section 65 vocabulary
964,65,emotion,感情,瞑想,簡潔に,請願,1,Section 65 vocabulary
965,66,frequent,頻繁な,回復する,移る,間違いなく,1,Section 66 vocabulary
966,66,inn,宿屋,保険,揺れる,敏感な,1,Section 66 vocabulary
967,66,board,板,怒らせる,本物の,延期する,1,Section 66 vocabulary
968,66,equivalent,同等の,議会の,移行,次元,1,Section 66 vocabulary
969,66,accommodation,宿泊施設,干渉する,臨床医,不可欠の,1,Section 66 vocabulary
970,66,overnight,一晩中,いらだたせる,現代の,運動,1,Section 66 vocabulary
971,66,establish,設立する,案内する/案内人,罰する,親戚,1,Section 66 vocabulary
972,66,wander,歩き回る,粒子,滑る,委員会,1,Section 66 vocabulary
973,66,transform,変形させる,最大の,排他的な,インフラ,1,Section 66 vocabulary
974,66,transmit,伝える,定義,革新,報告する/報告,1,Section 66 vocabulary
975,66,accompany,同行する,頻繁な,遊ぶ,機関,1,Section 66 vocabulary
976,66,civil,市民の,人物,不可欠な,遺伝の,1,Section 66 vocabulary
977,66,comedy,喜劇,行楽地,誘惑する,眉,1,Section 66 vocabulary
978,66,humor,ユーモア,発する,達成する,一般的な,1,Section 66 vocabulary
979,66,tragic,悲劇的な,計算する,特定の,加速する,1,Section 66 vocabulary
980,67,missionary,宣教師,役割,通勤する,芸術家,1,Section 67 vocabulary
981,67,coincidence,偶然の一致,基盤,守る,急速な,1,Section 67 vocabulary
982,67,fellow,仲間,管理する,繁栄,気分,1,Section 67 vocabulary
983,67,peer,同僚,基礎,門,文化,1,Section 67 vocabulary
984,67,passenger,乗客,接触,完成させる,決して〜ない,1,Section 67 vocabulary
985,67,function,機能,召使い,繊細な,バイリンガル,1,Section 67 vocabulary
986,67,afraid,恐れて,受け取る,快適さ/慰める,前提,1,Section 67 vocabulary
987,67,dialect,方言,捨てる,漂う,課題・挑戦,1,Section 67 vocabulary
988,67,accent,アクセント,宣教師,研究者,嫌う,1,Section 67 vocabulary
989,67,linguistic,言語の,親切/好意,よく知っている,あえて〜する,1,Section 67 vocabulary
990,67,bilingual,バイリンガル,想像上の,高さ,乳児,1,Section 67 vocabulary
991,67,noisy,騒がしい,同意,インフラ,適切な,1,Section 67 vocabulary
992,67,bury,埋める,深く,気が進まない,物語,1,Section 67 vocabulary
993,67,favor,親切/好意,過程,発展,かなり,1,Section 67 vocabulary
994,67,countless,数え切れない,何とかして,長さ,意図,1,Section 67 vocabulary
995,68,gallery,画廊,人工の,個人の/個人,決して〜ない,1,Section 68 vocabulary
996,68,petition,請願,定義する,特有の,曲げる,1,Section 68 vocabulary
997,68,commission,委員会,旅行する,マスメディア,性別,1,Section 68 vocabulary
998,68,authority,権威,役に立つ,健康,社会の,1,Section 68 vocabulary
999,68,medieval,中世の,（外国からの）移住/入国,治療法,熱愛する,1,Section 68 vocabulary
1000,68,knight,騎士,近くの/近くに,消化する,排出,1,Section 68 vocabulary
1001,68,lord,領主,余裕がある,免疫のある,効果的な,1,Section 68 vocabulary
1002,68,admire,称賛する,娯楽,住む,驚くべきことに,1,Section 68 vocabulary
1003,68,congratulation,祝福,たいてい,側面,分類する,1,Section 68 vocabulary
1004,68,sympathy,同情,比較する,移す,蒸気,1,Section 68 vocabulary
1005,68,empathy,共感,組み立てる,言及する,示す,1,Section 68 vocabulary
1006,68,attend,出席する,分別のある,命令,幻想,1,Section 68 vocabulary
1007,68,affordable,手頃な価格の,旅,逃す,手段,1,Section 68 vocabulary
1008,68,faculty,学部,泥,解決する,規律,1,Section 68 vocabulary
1009,68,overwork,働きすぎ,彫る,逆説,見落とす,1,Section 68 vocabulary
1010,69,milestone,節目,順序,支配的な,収穫する,1,Section 69 vocabulary
1011,69,accumulate,蓄積する,振る舞う,診断する,詰める,1,Section 69 vocabulary
1012,69,contrast,対比,ポケット,順序,湿った,1,Section 69 vocabulary
1013,69,calculation,計算,思いつく,取り除く,高度,1,Section 69 vocabulary
1014,69,statistics,統計,驚かせる,前方へ/促進する,毒,1,Section 69 vocabulary
1015,69,compute,計算する,解決する,医療,規制,1,Section 69 vocabulary
1016,69,latest,最新の/最も遅く,高価な,頬,信頼できる,1,Section 69 vocabulary
1017,69,unprecedented,前例のない,変形させる,公の/一般の人,予測,1,Section 69 vocabulary
1018,69,principle,原理,選ぶ,悲劇的な,配列,1,Section 69 vocabulary
1019,69,ideology,思想,難しい,自由,中心的な,1,Section 69 vocabulary
1020,69,regime,体制,不思議に思う,リズム,反対する,1,Section 69 vocabulary
1021,69,nevertheless,それにもかかわらず,生み出す,田舎,概念,1,Section 69 vocabulary
1022,69,nonetheless,それにもかかわらず,引っかける,発作,手段,1,Section 69 vocabulary
1023,69,genius,天才,障害,枕,香り,1,Section 69 vocabulary
1024,70,scratch,引っかく,定義,選ぶ,特別な,1,Section 70 vocabulary
1025,70,stain,しみ,移る,クリックする,計算,1,Section 70 vocabulary
1026,70,prepare,準備する,大きく口を開ける,親密な,明らかな,1,Section 70 vocabulary
1027,70,utter,発する,急上昇する,退ける,無視する,1,Section 70 vocabulary
1028,70,oral,口頭の,すりつぶす,調査する,通貨,1,Section 70 vocabulary
1029,70,verbal,言葉の,実行する,消化する,管理する,1,Section 70 vocabulary
1030,70,guide,案内する/案内人,独立した,経済学,大気,1,Section 70 vocabulary
1031,70,guideline,指針,旅,政治の,聖域,1,Section 70 vocabulary
1032,70,imaginative,想像力豊かな,行楽地,すばらしい,試み,1,Section 70 vocabulary
1033,70,conceive,思いつく,発する,方言,議会の,1,Section 70 vocabulary
1034,70,fantasy,空想,根,否定的な,著名な,1,Section 70 vocabulary
1035,70,illusion,幻想,本質的に,要約する,診療所,1,Section 70 vocabulary
1036,70,routinely,日常的に,悲しみ,気温,逮捕する,1,Section 70 vocabulary
1037,70,brute,野蛮な,振る舞う,要約する,産業,1,Section 70 vocabulary
1038,70,cheat,だます,聖域,現れる,与える,1,Section 70 vocabulary
1039,71,revolution,回転/革命,和らげる,差別する,建造物/構造,1,Section 71 vocabulary
1040,71,orbit,軌道,準備する,支配する,誕生,1,Section 71 vocabulary
1041,71,spin,回転させる,球体,利用可能な,ゆるい,1,Section 71 vocabulary
1042,71,innovation,革新,納得させる,香り,希望に満ちた,1,Section 71 vocabulary
1043,71,dramatic,劇的な,気が進まない,バレエ,化合物,1,Section 71 vocabulary
1044,71,settle,解決する,現代の,招待する,乗り出す,1,Section 71 vocabulary
1045,71,shelter,避難所,疑わしい,大人,均衡,1,Section 71 vocabulary
1046,71,recruit,採用する,調整,集団の,結合する,1,Section 71 vocabulary
1047,71,expect,期待する,数え切れない,定期購読する,材料,1,Section 71 vocabulary
1048,71,unexpected,予期しない,医学の,過去の,生み出す,1,Section 71 vocabulary
1049,71,workforce,労働力,自然に,召使い,誘惑する,1,Section 71 vocabulary
1050,71,overtime,残業,古典的な,焼く,頼る,1,Section 71 vocabulary
1051,71,endless,終わりのない,方言,価値がある,比率,1,Section 71 vocabulary
1052,71,infinite,無限の,苦闘する,代理人,結びつき,1,Section 71 vocabulary
1053,71,global,地球規模の,会社/仲間,最新の/最も遅く,避ける,1,Section 71 vocabulary
1054,71,epidemic,流行病,蓄積する,嫌がらせ,農業,1,Section 71 vocabulary
1055,71,plague,疫病,試験,〜もまたない,検出する,1,Section 71 vocabulary
1056,71,microbe,微生物,復活させる,たくましい/難しい,排出,1,Section 71 vocabulary
1057,71,germ,細菌,効果的な,分岐点,育てる,1,Section 71 vocabulary
1058,71,rapid,急速な,印象,特別な,種,1,Section 71 vocabulary
1059,71,swift,素早い,指導力,維持する/主張する,失敗,1,Section 71 vocabulary
1060,71,burst,破裂する,雇用,人口,診療所,1,Section 71 vocabulary
1061,71,feedback,反応,知的な,同意,裁判官,1,Section 71 vocabulary
1062,71,meditation,瞑想,古代の,予算,素早い,1,Section 71 vocabulary
1063,71,snap,ポキンと折れる,均衡,比較できる,流行病,1,Section 71 vocabulary
1064,71,merely,単に,魅了する,細い,基盤,1,Section 71 vocabulary
